drift.est [0,0.05) [0.05,0.1) [0.1,0.15) [0.15,0.2) [0.2,0.25) [0.25,0.3) [0.3,0.35) [0.35,0.4) [0.4,0.45) [0.45,0.51)
PEL 0.0001 0.007029 0.012254 0.016864 0.020187 0.024984 0.024494 0.02731 0.033527 0.035545
file pos log10.pval.target.1 obs.freq.target.1 exp.freq.target.1 AIC.neutral.target.1 AIC.postadmix.target.1 AIC.insurr.source1target.1 AIC.insurr.source2target.1 AIC.insurr.source3target.1 sel.postadmix.target.1 sel.insurr.source1target.1 sel.insurr.source2target.1 sel.insurr.source3target.1
7 9056924 0 0.1471 0.1578 109.465 111.314 111.138 111.163 108.337 -0.08 -0.177 0.377 -1.168
7 9404026 0 1 0.9989 0.367 2.34 2.346 2.354 2.34 1.5 838860.7 1677721.5 6.3
7 9794127 0.469 0.9471 0.8177 82.127 59.046 59.235 72.462 82.528 2.998 16.9 13421772.7 1677721.5
7 10065268 1.267 0.9941 0.999 12.767 14.767 14.767 14.767 14.767 0.1 0.1 0.1 0.3
7 10136187 0 1 0.9957 1.478 2.34 3.414 3.455 2.34 76.7 3355443.1 1677721.5 307.1
7 10310409 1.267 0.9941 0.999 12.767 14.767 14.767 14.767 14.767 0.1 0.1 0.1 0.3
7 10398571 0 1 0.9983 0.583 2.34 2.415 2.34 2.576 3.1 13421772.7 4.7 1677721.5
7 10619945 0 1 0.9986 0.47 2.34 2.426 2.449 2.34 9.5 6710886.3 3355443.1 25.5
7 10905177 0 1 0.9988 0.401 2.34 2.367 2.384 2.34 4.7 3355443.1 3355443.1 12.7
7 11273532 0 1 0.9989 0.367 2.34 2.346 2.354 2.34 1.5 838860.7 1677721.5 6.3
7 12534910 0 1 0.996 1.37 2.34 2.34 3.304 3.363 4.7 4.7 3355443.1 419430.3
7 12699690 0 1 0.9983 0.583 2.34 2.415 2.34 2.576 3.1 13421772.7 4.7 1677721.5
7 12782905 1.193 0.9941 0.8286 66.422 13.344 13.19 68.348 68.414 34.3 38.9 104857.5 13107.1
7 12922858 0.504 0.9765 0.9548 30.133 29.88 27.276 31.782 31.867 0.977 4.738 838860.7 -0.57
7 13382551 0 1 0.9978 0.746 2.34 2.688 2.723 2.34 25.5 6710886.3 3355443.1 76.7
7 13914684 1.69 0.9706 0.999 62.476 64.476 64.476 64.476 64.476 0.1 0.1 0.1 0.3
7 14410328 0 1 0.996 1.37 2.34 2.34 3.304 3.363 4.7 4.7 3355443.1 419430.3
7 14818296 0 1 0.9983 0.573 2.34 2.522 2.551 2.34 12.7 6710886.3 3355443.1 51.1
7 14907261 0.322 0.9706 0.9535 40.797 41.491 42.264 41.519 41.334 0.623 838860.7 0.827 -0.999
7 15127836 0.369 0.9471 0.8309 78.974 59.655 59.66 79.518 80.968 2.658 3.072 1677721.5 6553.5
7 15356944 0 1 0.9989 0.367 2.34 2.346 2.354 2.34 1.5 838860.7 1677721.5 6.3
7 16670317 0.465 0.9941 0.977 13.807 12.649 12.681 15.748 15.8 2.991 3.039 419430.3 52428.7
7 17160479 0 1 0.9983 0.583 2.34 2.415 2.34 2.576 3.1 13421772.7 4.7 1677721.5
7 17570320 0 1 0.996 1.37 2.34 2.34 3.304 3.363 4.7 4.7 3355443.1 419430.3
7 17828513 0 1 0.998 0.677 2.34 2.62 2.654 2.34 19.1 6710886.3 3355443.1 76.7
7 18716166 0 1 0.9988 0.401 2.34 2.367 2.384 2.34 4.7 3355443.1 3355443.1 12.7
7 18984076 0 0.9941 0.9919 8.169 10.054 9.974 9.546 10.163 0.378 1677721.5 419430.3 -0.112
7 19457579 0 1 0.9981 0.642 2.34 2.587 2.62 2.34 19.1 6710886.3 3355443.1 76.7
7 20497018 0 1 0.9984 0.539 2.34 2.489 2.517 2.34 12.7 6710886.3 3355443.1 38.3
7 20902172 0 1 0.9988 0.401 2.34 2.367 2.384 2.34 4.7 3355443.1 3355443.1 12.7
7 21454300 0.435 0.7 0.5093 176.436 152.918 152.498 166.254 175.682 1.248 1.875 1677721.5 1677721.5
7 22336091 0 1 0.9986 0.47 2.34 2.426 2.449 2.34 9.5 6710886.3 3355443.1 25.5
7 22870183 0.205 0.8941 0.806 98.726 90.983 88.419 97.904 100.03 1.033 2.825 4.8 838860.7
7 23740162 0 1 0.996 1.37 2.34 2.34 3.304 3.363 4.7 4.7 3355443.1 419430.3
7 23746683 0 1 0.9983 0.583 2.34 2.415 2.34 2.576 3.1 13421772.7 4.7 1677721.5
7 24178721 0 1 0.9989 0.367 2.34 2.346 2.354 2.34 1.5 838860.7 1677721.5 6.3
7 24279661 0 1 0.9989 0.367 2.34 2.346 2.354 2.34 1.5 838860.7 1677721.5 6.3
7 24306762 0.158 0.4412 0.3759 174.513 173.462 173.832 172.902 176.343 0.313 0.4 5.4 -0.663
7 25243421 1.267 0.9941 0.999 12.767 14.767 14.767 14.767 14.767 0.1 0.1 0.1 0.3
7 25474284 0 1 0.9973 0.919 2.34 2.858 2.896 2.34 38.3 6710886.3 1677721.5 153.5
7 26695222 0.015 1 0.992 2.733 2.34 2.367 4.666 4.664 9.5 6710886.3 1677721.5 3355443.1
7 26986060 1.035 0.9765 0.7863 86.688 34.179 34.499 85.629 88.68 10.369 15.262 3355443.1 6553.5
7 27231264 0 1 0.9983 0.583 2.34 2.415 2.34 2.576 3.1 13421772.7 4.7 1677721.5
7 27575084 0 1 0.9988 0.401 2.34 2.367 2.384 2.34 4.7 3355443.1 3355443.1 12.7
7 27728486 1.267 0.9941 0.999 12.767 14.767 14.767 14.767 14.767 0.1 0.1 0.1 0.3
7 28024965 0.041 0.5412 0.5607 169.398 171.134 171.132 171.37 170.219 -0.077 -0.094 -0.15 -0.959
7 28252572 0 1 0.9988 0.401 2.34 2.367 2.384 2.34 4.7 3355443.1 3355443.1 12.7
7 29443118 0 1 0.9978 0.748 2.34 2.57 2.483 2.576 12.7 13421772.7 13421772.7 26843545.5
7 30149392 0 1 0.9989 0.367 2.34 2.346 2.354 2.34 1.5 838860.7 1677721.5 6.3
7 30564038 0.275 0.9941 0.9956 10.828 12.755 12.78 12.748 12.821 -0.246 -0.605 -0.299 52428.7
7 30911980 0 1 0.996 1.37 2.34 2.34 3.304 3.363 4.7 4.7 3355443.1 419430.3
7 31027483 0 1 0.9983 0.573 2.34 2.522 2.551 2.34 12.7 6710886.3 3355443.1 51.1
7 31668592 1.267 0.9941 0.999 12.767 14.767 14.767 14.767 14.767 0.1 0.1 0.1 0.3
7 32324882 0 1 0.9987 0.436 2.34 2.395 2.416 2.34 6.3 6710886.3 3355443.1 19.1
7 32858671 0.223 0.9 0.7986 103.484 92.692 91.537 101.641 105.484 1.272 2.023 3355443.1 -0.125
7 34117012 0 1 0.996 1.37 2.34 2.34 3.304 3.363 4.7 4.7 3355443.1 419430.3
7 34173165 0 1 0.9989 0.367 2.34 2.346 2.354 2.34 1.5 838860.7 1677721.5 6.3
7 34804491 0 1 0.9974 0.893 2.34 2.677 2.34 2.886 6.3 26843545.5 9.5 838860.7
7 35075877 1.857 0.4 0.836 337.257 174.817 167.85 248.019 331.161 -0.87 -0.925 -1.036 -1.096
7 35445890 0 1 0.9983 0.583 2.34 2.415 2.34 2.576 3.1 13421772.7 4.7 1677721.5
7 35528434 0.228 1 0.9884 3.978 2.34 2.34 5.912 5.971 19.1 19.1 1677721.5 209715.1
7 35548338 1.938 0.5765 0.9214 338.796 187.825 176.412 240.473 333.163 -0.888 -0.952 -1.056 -1.086
7 36148330 1.267 0.9941 0.999 12.767 14.767 14.767 14.767 14.767 0.1 0.1 0.1 0.3
7 36980659 0 1 0.9987 0.436 2.34 2.395 2.416 2.34 6.3 6710886.3 3355443.1 19.1
7 38923904 0.002 0.8706 0.8349 106.091 106.405 104.637 108.02 107.866 0.333 1.144 0.153 -0.995
7 40321495 0 1 0.9981 0.645 2.34 2.469 2.384 2.576 4.7 13421772.7 6710886.3 13421772.7
7 40743811 0 0.9294 0.926 63.858 65.828 64.897 65.856 65.049 0.053 838860.7 0.025 -0.839
7 41494432 0 1 0.9985 0.504 2.34 2.457 2.483 2.34 9.5 6710886.3 3355443.1 38.3
7 41524434 0 1 0.9989 0.367 2.34 2.346 2.354 2.34 1.5 838860.7 1677721.5 6.3
7 41809901 0 1 0.9989 0.367 2.34 2.346 2.354 2.34 1.5 838860.7 1677721.5 6.3
7 42282531 1.428 0.9882 0.999 25.195 27.195 27.195 27.195 27.195 0.1 0.1 0.1 0.3
7 42372027 0 1 0.9989 0.367 2.34 2.346 2.354 2.34 1.5 838860.7 1677721.5 6.3
7 42604008 0.669 0.9882 0.9652 26.982 25.304 28.973 27.429 24.83 2.1 -0.5 1.522 26843545.5
7 42674310 0 1 0.9959 1.407 2.34 3.228 3.139 2.576 51.1 6710886.3 6710886.3 53687091.1
7 43093826 0 1 0.996 1.37 2.34 2.34 3.304 3.363 4.7 4.7 3355443.1 419430.3
7 43662089 0.723 0.0882 0.2902 126.328 86.371 82.981 107.924 127.411 -0.764 -0.919 -1.572 -9.663
7 43664231 0 1 0.9983 0.583 2.34 2.415 2.34 2.576 3.1 13421772.7 4.7 1677721.5
7 44230313 0 1 0.9989 0.367 2.34 2.346 2.354 2.34 1.5 838860.7 1677721.5 6.3
7 44318680 0 1 0.9979 0.711 2.34 2.654 2.688 2.34 25.5 6710886.3 3355443.1 76.7
7 44327888 0 1 0.9988 0.401 2.34 2.367 2.384 2.34 4.7 3355443.1 3355443.1 12.7
7 44429977 0 1 0.9986 0.47 2.34 2.426 2.449 2.34 9.5 6710886.3 3355443.1 25.5
7 44557491 0 1 0.9989 0.367 2.34 2.346 2.354 2.34 1.5 838860.7 1677721.5 6.3
7 44607736 0 1 0.9974 0.893 2.34 2.677 2.34 2.886 6.3 26843545.5 9.5 838860.7
7 44936017 0.163 0.5118 0.5895 166.882 164.58 164.469 167.35 167.119 -0.277 -0.355 -1.556 -1.159
7 45433754 1.694 1 0.9668 11.478 2.34 2.973 12.524 13.471 51.1 53687091.1 6710886.3 52428.7
7 45615628 0.981 0.9941 0.9985 9.083 9.815 11.083 11.083 8.119 -0.75 0 0.001 -0.937
7 46028157 0 1 0.9983 0.583 2.34 2.415 2.34 2.576 3.1 13421772.7 4.7 1677721.5
7 46070319 0 1 0.9983 0.583 2.34 2.415 2.34 2.576 3.1 13421772.7 4.7 1677721.5
7 46105691 0.192 0.9588 0.8823 63.737 53.336 48.079 62.581 65.498 2.105 6710886.3 3355443.1 419430.3
7 46239470 1.428 0.9882 0.999 25.195 27.195 27.195 27.195 27.195 0.1 0.1 0.1 0.3
7 46524316 0.228 1 0.9884 3.978 2.34 2.34 5.912 5.971 19.1 19.1 1677721.5 209715.1
7 47172500 0.981 0.9941 0.9985 11.484 12.216 13.475 10.735 11.508 -0.75 -0.406 -0.966 -0.926
7 47187499 0.909 0.9176 0.6932 134.008 85.309 74.987 125.249 134.055 3.934 143.9 6710886.3 1677721.5
7 47414598 0.981 0.9941 0.9985 8.408 9.14 10.407 10.405 7.287 -0.75 0.164 -0.6 -0.941
7 47461410 0.209 0.0059 0.005 8.899 10.874 10.71 10.75 10.605 0.175 -2.576 -0.894 1.369
7 47852598 0 1 0.9983 0.583 2.34 2.415 2.34 2.576 3.1 13421772.7 4.7 1677721.5
7 48269994 0 1 0.996 1.37 2.34 2.34 3.304 3.363 4.7 4.7 3355443.1 419430.3
7 48394641 0.279 0.9647 0.9758 45.99 47.216 46.299 47.984 46.311 -0.322 -0.559 -0.069 -0.988
7 48719421 0.095 0.9941 0.945 23.508 12.835 13.432 22.599 25.4 8.844 13421772.7 13421772.7 419430.3
7 48914308 0 1 0.9989 0.367 2.34 2.346 2.354 2.34 1.5 838860.7 1677721.5 6.3
7 48986361 0.539 0.9824 0.9937 27.68 27.302 27.635 27.318 29.672 -0.651 -0.927 -0.695 26214.3
7 49260604 0 1 0.9989 0.367 2.34 2.346 2.354 2.34 1.5 838860.7 1677721.5 6.3
7 49452957 0 1 0.9988 0.401 2.34 2.367 2.384 2.34 4.7 3355443.1 3355443.1 12.7
7 49523180 0 1 0.9981 0.642 2.34 2.587 2.62 2.34 19.1 6710886.3 3355443.1 76.7
7 49619246 0.252 0.0235 0.107 50.046 34.479 37.534 35.034 45.938 -0.799 -0.945 -1.939 -737.475
7 50466276 1.016 0.7294 0.9107 203.353 157.557 152.333 173.006 204.912 -0.743 -0.881 -0.981 -0.9
7 51134973 0 1 0.9989 0.367 2.34 2.346 2.354 2.34 1.5 838860.7 1677721.5 6.3
7 51597851 0 1 0.9987 0.436 2.34 2.395 2.416 2.34 6.3 6710886.3 3355443.1 19.1
7 51676403 1.031 0.9941 0.9986 9.443 10.07 11.443 11.443 8.119 -0.767 0 0.001 -0.95
7 51765316 1.267 0.9941 0.999 12.767 14.767 14.767 14.767 14.767 0.1 0.1 0.1 0.3
7 51908513 0 1 0.9972 0.955 2.34 2.776 2.688 2.576 25.5 13421772.7 13421772.7 53687091.1
7 52435477 0 1 0.9989 0.367 2.34 2.346 2.354 2.34 1.5 838860.7 1677721.5 6.3
7 52836696 1.086 0.9941 0.9987 9.283 9.793 11.283 11.056 7.287 -0.784 0 -0.926 -0.965
7 52988762 0 0.2471 0.2638 146.027 147.778 147.76 147.873 148.009 -0.084 -0.106 -0.303 0.538
7 54007491 0.314 0.0176 0.0097 18.581 19.67 20.571 20.57 18.571 0.859 -0.596 0.198 7.725
7 54806046 0.223 0.8412 0.7318 132.534 122.957 122.784 128.439 134.287 0.945 1.736 5.225 17.5
7 55194133 0 1 0.9986 0.47 2.34 2.426 2.449 2.34 9.5 6710886.3 3355443.1 25.5
7 55980164 0 1 0.9989 0.367 2.34 2.346 2.354 2.34 1.5 838860.7 1677721.5 6.3
7 56393851 1.267 0.9941 0.999 12.767 14.767 14.767 14.767 14.767 0.1 0.1 0.1 0.3
7 56631221 1.613 0.6235 0.9395 340.156 184.388 163.813 218.192 325.644 -0.912 -0.993 -1.077 -1.562
7 56809008 0 1 0.9983 0.583 2.34 2.415 2.34 2.576 3.1 13421772.7 4.7 1677721.5
7 57179038 0 1 0.9947 1.825 2.34 3.581 2.34 3.818 19.1 13421772.7 25.5 419430.3
7 57558913 0 1 0.9988 0.401 2.34 2.367 2.384 2.34 4.7 3355443.1 3355443.1 12.7
7 57860759 0.37 0.8882 0.7589 120.205 103.895 101.719 117.703 119.713 1.525 3.1 1677721.5 3355443.1
7 61814902 0 1 0.998 0.677 2.34 2.62 2.654 2.34 19.1 6710886.3 3355443.1 76.7
7 61877133 0 1 0.9989 0.367 2.34 2.346 2.354 2.34 1.5 838860.7 1677721.5 6.3
7 62061537 0 1 0.9989 0.367 2.34 2.346 2.354 2.34 1.5 838860.7 1677721.5 6.3
7 62149395 0 1 0.996 1.37 2.34 2.34 3.304 3.363 4.7 4.7 3355443.1 419430.3
7 62948346 0.765 1 0.8932 38.474 2.34 2.34 40.401 40.466 204.7 204.7 209715.1 26214.3
7 63225376 0.206 0.6824 0.7496 175.558 173.669 174.626 170.994 177.307 -0.283 -0.293 -0.817 -0.874
7 63512408 0.944 0.7471 0.9163 192.254 150.982 152.152 161.457 186.123 -0.73 -0.774 -0.976 -1.088
7 64245327 0.107 0.6588 0.6933 163.488 164.556 164.516 164.901 165.487 -0.146 -0.191 -0.378 -0.075
7 64532762 0 1 0.9989 0.367 2.34 2.346 2.354 2.34 1.5 838860.7 1677721.5 6.3
7 64651646 0 1 0.9989 0.367 2.34 2.346 2.354 2.34 1.5 838860.7 1677721.5 6.3
7 64920299 0 1 0.9989 0.367 2.34 2.346 2.354 2.34 1.5 838860.7 1677721.5 6.3
7 65680518 0 1 0.9983 0.583 2.34 2.415 2.34 2.576 3.1 13421772.7 4.7 1677721.5
7 65705936 0 1 0.9983 0.583 2.34 2.415 2.34 2.576 3.1 13421772.7 4.7 1677721.5
7 66017674 0 1 0.9975 0.849 2.34 2.79 2.827 2.34 38.3 6710886.3 3355443.1 102.3
7 66048608 0 1 0.9983 0.583 2.34 2.415 2.34 2.576 3.1 13421772.7 4.7 1677721.5
7 66841331 1.267 0.9941 0.999 12.767 14.767 14.767 14.767 14.767 0.1 0.1 0.1 0.3
7 67547779 0 1 0.9989 0.367 2.34 2.346 2.354 2.34 1.5 838860.7 1677721.5 6.3
7 67574907 0.602 0.9941 0.9974 9.21 10.68 11.209 11.187 10.257 -0.565 0.001 -0.813 -0.765
7 67680390 0.441 0.9706 0.8664 61.898 41.446 36.104 59.701 62.484 4.119 26843545.5 6710886.3 9.75
7 68144793 0 1 0.9977 0.78 2.34 2.722 2.757 2.34 25.5 6710886.3 3355443.1 102.3
7 68301736 1.267 0.9941 0.999 12.767 14.767 14.767 14.767 14.767 0.1 0.1 0.1 0.3
7 68461148 0 1 0.9988 0.401 2.34 2.367 2.384 2.34 4.7 3355443.1 3355443.1 12.7
7 68583044 0 1 0.9989 0.367 2.34 2.346 2.354 2.34 1.5 838860.7 1677721.5 6.3
7 68850770 0.418 0.1118 0.2495 118.299 99.912 99.081 109.127 119.007 -0.622 -0.746 -1.618 -1.119
7 69289357 0.005 0.7235 0.6995 141.503 143.029 143.03 143.364 143.089 0.125 0.158 0.328 6.2
7 69488365 1.267 0.9941 0.999 12.767 14.767 14.767 14.767 14.767 0.1 0.1 0.1 0.3
7 70056907 0 1 0.9989 0.367 2.34 2.346 2.354 2.34 1.5 838860.7 1677721.5 6.3
7 70535019 0 1 0.9988 0.401 2.34 2.367 2.384 2.34 4.7 3355443.1 3355443.1 12.7
7 70775204 0 1 0.9989 0.367 2.34 2.346 2.354 2.34 1.5 838860.7 1677721.5 6.3
7 71110268 0.694 0.9824 0.9572 25.173 23.73 23.186 24.833 26.727 1.545 13421772.7 3355443.1 2.178
7 71511678 0 1 0.996 1.37 2.34 2.34 3.304 3.363 4.7 4.7 3355443.1 419430.3
7 71545921 0 1 0.996 1.37 2.34 2.34 3.304 3.363 4.7 4.7 3355443.1 419430.3
7 71705215 0.207 0.7529 0.8044 152.123 151.377 152.523 150.361 153.786 -0.263 -0.319 -0.721 -0.819
7 71950683 0 1 0.9974 0.893 2.34 2.677 2.34 2.886 6.3 26843545.5 9.5 838860.7
7 72817622 0 1 0.9983 0.583 2.34 2.415 2.34 2.576 3.1 13421772.7 4.7 1677721.5
7 73122605 0 1 0.9972 0.954 2.34 2.738 2.384 2.886 6.3 13421772.7 13421772.7 6710886.3
7 73190266 0 0.8588 0.8524 108.815 110.759 110.611 110.755 109.093 0.054 0.161 0.186 -1.005
7 73436450 0 1 0.9989 0.367 2.34 2.346 2.354 2.34 1.5 838860.7 1677721.5 6.3
7 73665263 0 1 0.996 1.37 2.34 2.34 3.304 3.363 4.7 4.7 3355443.1 419430.3
7 73861094 0.071 1 0.991 3.073 2.34 4.822 2.34 5.066 38.3 6710886.3 51.1 209715.1
7 75229185 0.057 0.9471 0.9078 56.122 54.449 50.512 56.782 57.731 0.825 13421772.7 0.98 -0.795
7 75402953 0 1 0.9983 0.573 2.34 2.522 2.551 2.34 12.7 6710886.3 3355443.1 51.1
7 75814755 0 0.9 0.8779 88.124 89.304 89.278 90.118 89.746 0.252 0.266 6553.5 -0.987
7 76935074 0.134 0.9647 0.9712 41.461 43.22 43.448 43.187 40.332 -0.19 -0.13 -0.27 -0.989
7 77515190 0.126 0.9118 0.915 80.133 82.111 81.93 80.454 82.114 -0.039 -0.132 1677721.5 -0.3
7 77726922 0 1 0.9983 0.583 2.34 2.415 2.34 2.576 3.1 13421772.7 4.7 1677721.5
7 78170718 0 1 0.9968 1.093 2.34 3.03 3.07 2.34 51.1 6710886.3 1677721.5 153.5
7 78455197 0 1 0.9982 0.61 2.34 2.436 2.354 2.576 3.1 13421772.7 6710886.3 6710886.3
7 79677283 0.29 0.9588 0.8698 66.122 52.426 54.615 66.369 65.638 2.495 2.513 3355443.1 6710886.3
7 79737800 0 0.7 0.6836 159.209 160.995 160.681 160.96 161.141 0.08 0.166 -0.273 13107.1
7 80034954 0 1 0.9984 0.539 2.34 2.489 2.517 2.34 12.7 6710886.3 3355443.1 38.3
7 80501089 0.646 0.9882 0.8741 51.303 21.533 19.794 50.019 51.61 11.1 53687091.1 6710886.3 3355443.1
7 80544818 0 1 0.996 1.37 2.34 2.34 3.304 3.363 4.7 4.7 3355443.1 419430.3
7 80589416 0 1 0.9989 0.367 2.34 2.346 2.354 2.34 1.5 838860.7 1677721.5 6.3
7 80596455 0 1 0.9989 0.367 2.34 2.346 2.354 2.34 1.5 838860.7 1677721.5 6.3
7 80881816 0 1 0.9983 0.583 2.34 2.415 2.34 2.576 3.1 13421772.7 4.7 1677721.5
7 81010302 0 1 0.998 0.677 2.34 2.62 2.654 2.34 19.1 6710886.3 3355443.1 76.7
7 81120935 1.209 1 0.9736 9.087 2.34 3.298 10.77 10.171 76.7 26843545.5 3355443.1 13421772.7
7 81502491 0 1 0.9988 0.401 2.34 2.367 2.384 2.34 4.7 3355443.1 3355443.1 12.7
7 81520077 1.267 0.9941 0.999 12.767 14.767 14.767 14.767 14.767 0.1 0.1 0.1 0.3
7 81607281 0 1 0.9974 0.893 2.34 2.677 2.34 2.886 6.3 26843545.5 9.5 838860.7
7 81818997 0 1 0.9989 0.367 2.34 2.346 2.354 2.34 1.5 838860.7 1677721.5 6.3
7 81975966 0 1 0.996 1.37 2.34 2.34 3.304 3.363 4.7 4.7 3355443.1 419430.3
7 82053660 0.095 0.3 0.3609 156.275 155.461 155.211 157.121 157.947 -0.241 -0.305 -0.544 -6.25
7 82909585 0 1 0.9967 1.128 2.34 3.065 3.104 2.34 51.1 6710886.3 1677721.5 153.5
7 83288090 0 1 0.9989 0.367 2.34 2.346 2.354 2.34 1.5 838860.7 1677721.5 6.3
7 83608598 0 1 0.996 1.37 2.34 2.34 3.304 3.363 4.7 4.7 3355443.1 419430.3
7 84448754 0.427 0.8882 0.7328 123.008 100.02 96.991 117.468 123.737 1.9 4.444 3355443.1 209715.1
7 84504212 0 1 0.9977 0.78 2.34 2.722 2.757 2.34 25.5 6710886.3 3355443.1 102.3
7 85175094 0.254 0.9941 0.9954 9.523 11.468 11.452 11.518 11.21 -0.218 419430.3 0.297 -0.622
7 85232183 0 1 0.9981 0.642 2.34 2.587 2.62 2.34 19.1 6710886.3 3355443.1 76.7
7 86100701 0 1 0.9982 0.608 2.34 2.554 2.585 2.34 19.1 6710886.3 3355443.1 51.1
7 86287791 0 1 0.9974 0.885 2.34 2.707 2.62 2.576 19.1 13421772.7 13421772.7 26843545.5
7 86394637 0 1 0.9983 0.583 2.34 2.415 2.34 2.576 3.1 13421772.7 4.7 1677721.5
7 87055902 0 1 0.9989 0.367 2.34 2.346 2.354 2.34 1.5 838860.7 1677721.5 6.3
7 87065998 0 1 0.996 1.37 2.34 2.34 3.304 3.363 4.7 4.7 3355443.1 419430.3
7 87425965 0 1 0.9971 0.988 2.34 2.927 2.965 2.34 38.3 6710886.3 1677721.5 153.5
7 88327194 0 1 0.9969 1.058 2.34 2.841 2.483 2.886 12.7 13421772.7 13421772.7 13421772.7
7 88817283 1.948 0.9176 0.972 91.79 81.557 81.393 86.387 93.268 -0.679 -0.696 -0.98 -0.926
7 89206330 0 1 0.9987 0.436 2.34 2.395 2.416 2.34 6.3 6710886.3 3355443.1 19.1
7 89676168 0.705 0.9471 0.7757 96.563 60.233 52.972 88.79 98.499 4.181 332.7 13421772.7 -0.414
7 90437613 0.155 0.9588 0.9053 55.697 50.608 52.693 52.014 57.551 1.441 2.484 51.9 209715.1
7 90852110 1.267 0.9941 0.999 12.767 14.767 14.767 14.767 14.767 0.1 0.1 0.1 0.3
7 91422422 0 1 0.9983 0.573 2.34 2.522 2.551 2.34 12.7 6710886.3 3355443.1 51.1
7 91747659 1.055 1 0.9759 8.337 2.34 3.98 10.27 8.6 153.5 13421772.7 838860.7 26843545.5
7 91905557 0 1 0.9989 0.367 2.34 2.346 2.354 2.34 1.5 838860.7 1677721.5 6.3
7 92051773 0 1 0.9982 0.608 2.34 2.554 2.585 2.34 19.1 6710886.3 3355443.1 51.1
7 92633112 0.175 0.9941 0.9947 9.985 11.976 11.902 11.955 11.983 -0.091 419430.3 -0.177 13107.1
7 92929795 0.103 1 0.9905 3.299 2.34 5.059 4.093 3.507 153.5 6710886.3 13421772.7 53687091.1
7 93669283 0 1 0.996 1.37 2.34 2.34 3.304 3.363 4.7 4.7 3355443.1 419430.3
7 93679536 0.879 0.9941 0.9983 11.623 12.571 13.127 12.303 9.651 -0.71 -0.805 -0.834 -0.997
7 94002674 0 1 0.9983 0.583 2.34 2.415 2.34 2.576 3.1 13421772.7 4.7 1677721.5
7 95226257 2.552 0.7 0.1646 451.875 193.274 168.717 391.376 445.473 13.9 65.1 13421772.7 3355443.1
7 95327072 1.267 0.9941 0.999 12.767 14.767 14.767 14.767 14.767 0.1 0.1 0.1 0.3
7 95481718 0 1 0.9989 0.367 2.34 2.346 2.354 2.34 1.5 838860.7 1677721.5 6.3
7 95645922 0 1 0.9988 0.401 2.34 2.367 2.384 2.34 4.7 3355443.1 3355443.1 12.7
7 96713706 1.267 0.9941 0.999 12.767 14.767 14.767 14.767 14.767 0.1 0.1 0.1 0.3
7 97401265 0 1 0.9988 0.401 2.34 2.367 2.384 2.34 4.7 3355443.1 3355443.1 12.7
7 97574404 0 1 0.9983 0.583 2.34 2.415 2.34 2.576 3.1 13421772.7 4.7 1677721.5
7 98087831 1.071 0.9882 0.9983 22.685 20.378 21.269 19.766 22.172 -0.856 -0.925 -0.923 -0.997
7 98210940 0 1 0.9989 0.367 2.34 2.346 2.354 2.34 1.5 838860.7 1677721.5 6.3
7 98316489 0 1 0.9984 0.539 2.34 2.489 2.517 2.34 12.7 6710886.3 3355443.1 38.3
7 98667537 0 1 0.9983 0.583 2.34 2.415 2.34 2.576 3.1 13421772.7 4.7 1677721.5
7 98676523 0 1 0.9951 1.673 2.34 2.587 3.606 3.363 19.1 13421772.7 3355443.1 13421772.7
7 99201506 0 1 0.9976 0.815 2.34 2.756 2.792 2.34 25.5 6710886.3 3355443.1 102.3
7 99217424 0.316 0.8706 0.7378 122.283 106.25 106.759 120.031 123.797 1.403 1.778 3355443.1 4.5
7 99936084 0 1 0.9989 0.367 2.34 2.346 2.354 2.34 1.5 838860.7 1677721.5 6.3
7 100234890 0 1 0.9989 0.367 2.34 2.346 2.354 2.34 1.5 838860.7 1677721.5 6.3
7 101521416 0.289 1 0.9874 4.329 2.34 6.072 2.34 6.321 51.1 6710886.3 76.7 209715.1
7 101529184 0 0.9118 0.9021 76.833 78.643 78.206 78.791 78.819 0.124 0.994 0.112 13107.1
7 101696600 0.347 0.9882 0.9939 15.686 16.963 17.67 17.624 16.596 -0.494 0.619 3.72 -0.731
7 102124790 0.055 0.6941 0.7038 156.663 158.587 158.661 158.205 156.81 -0.045 -0.011 -0.338 -0.995
7 102516353 0 1 0.9987 0.436 2.34 2.395 2.416 2.34 6.3 6710886.3 3355443.1 19.1
7 102600440 0 1 0.9989 0.367 2.34 2.346 2.354 2.34 1.5 838860.7 1677721.5 6.3
7 103162269 0.528 0.9059 0.7511 118.694 94.069 93.644 113.818 119.225 2.194 3.544 6710886.3 1677721.5
7 104350330 0 0 0.0039 1.337 2.34 2.34 2.34 2.34 -1 -153.4 -38.2 -9.8
7 104355706 0.574 0.5294 0.3369 205.017 180.052 178.658 196.46 205.154 1.246 1.966 3355443.1 1677721.5
7 104606828 0 1 0.9987 0.436 2.34 2.395 2.416 2.34 6.3 6710886.3 3355443.1 19.1
7 105050253 0 1 0.9977 0.782 2.34 2.605 2.517 2.576 12.7 13421772.7 13421772.7 26843545.5
7 105174375 0 1 0.9989 0.367 2.34 2.346 2.354 2.34 1.5 838860.7 1677721.5 6.3
7 105301143 0.979 1 0.977 7.931 2.34 2.34 9.863 9.923 38.3 38.3 838860.7 104857.5
